# pom logged on Tue Apr 28 09:38:20 2026
#
# decimation 1
# process model constant_acceleration
# process noise acc 100 m/s³, aacc 50 rad/s²
# magnetic field X 23.8 µT, Y -0.4 µT, Z -39.8 µT
#
ts i posp attp velp avelp accp x y z roll pitch yaw vx vy vz wx wy wz ax ay az sx2 sy2 sz2 sr2 sp2 sh2 svx2 svy2 svz2 swx2 swy2 swz2 sax2 say2 saz2
1777369106.530848000 0 1 1 1 1 1 0.239987 0.768012 0.687679 0.0257015 -0.0375879 0.107317 0.741132 0.193963 0.266663 -0.113815 -0.186005 -0.254423 -0.446707 -0.259814 0.33709 5.83038e-05 5.81188e-05 2.65731e-05 9.21399e-07 8.77608e-07 1.51565e-05 0.000117673 0.000115212 1.39272e-05 0.000117673 0.000115212 1.39272e-05 0.0104468 0.0104545 0.0103527
1777369106.532007000 0 1 1 1 1 1 0.240842 0.768235 0.687989 0.0255283 -0.0378073 0.107064 0.740462 0.193314 0.267201 -0.116804 -0.189826 -0.244441 -0.466526 -0.309218 0.35769 5.84597e-05 5.82729e-05 2.66051e-05 9.22945e-07 8.79129e-07 1.51573e-05 0.000117866 0.000115408 1.39222e-05 0.000117866 0.000115408 1.39222e-05 0.00943774 0.00944659 0.00934441
1777369106.534226000 0 1 1 1 1 1 0.241126 0.768728 0.686759 0.0251999 -0.0382869 0.106669 0.737828 0.192212 0.267275 -0.119069 -0.192001 -0.237398 -0.488571 -0.381844 0.387921 5.74161e-05 5.72354e-05 2.63847e-05 9.23646e-07 8.79838e-07 1.5138e-05 0.000116513 0.000114102 1.38908e-05 0.000116513 0.000114102 1.38908e-05 0.0122278 0.0122373 0.0121347
1777369106.535339000 0 1 1 1 1 1 0.241943 0.768949 0.687055 0.0250439 -0.0385441 0.106445 0.737659 0.191599 0.267382 -0.117616 -0.202165 -0.225662 -0.430608 -0.413153 0.33984 5.75636e-05 5.73811e-05 2.64152e-05 9.36116e-07 8.92294e-07 1.51497e-05 0.000116752 0.000114337 1.39304e-05 0.000116752 0.000114337 1.39304e-05 0.0119829 0.0119921 0.0118886
1777369106.536088000 0 1 1 1 1 1 0.242495 0.769092 0.687256 0.0249402 -0.0386853 0.10628 0.737336 0.19129 0.267636 -0.117616 -0.202165 -0.225662 -0.430608 -0.413153 0.33984 5.7663e-05 5.74793e-05 2.64358e-05 9.54819e-07 9.10992e-07 1.51682e-05 0.000116969 0.000114553 1.40165e-05 0.000116969 0.000114553 1.40165e-05 0.0144955 0.0145046 0.0144012
1777369106.536946000 0 1 1 1 1 1 0.243129 0.769257 0.687485 0.0248212 -0.038841 0.106125 0.737354 0.191067 0.267849 -0.117665 -0.201081 -0.218268 -0.365282 -0.391511 0.326631 5.77771e-05 5.75921e-05 2.64593e-05 9.04625e-07 8.60782e-07 1.51174e-05 0.000116925 0.000114502 1.38204e-05 0.000116925 0.000114502 1.38204e-05 0.0065955 0.00660238 0.00650042
1777369106.538028000 0 1 1 1 1 1 0.243927 0.769465 0.687776 0.0246705 -0.0390314 0.1059 0.737105 0.190838 0.268273 -0.118003 -0.198387 -0.214809 -0.340184 -0.359446 0.338599 5.79213e-05 5.77346e-05 2.6489e-05 9.04449e-07 8.60611e-07 1.51166e-05 0.000117099 0.000114672 1.3807e-05 0.000117099 0.000114672 1.3807e-05 0.00628859 0.00629436 0.00619379
1777369106.539307000 0 1 1 1 1 1 0.244869 0.76971 0.688119 0.024476 -0.0392463 0.105621 0.736669 0.190612 0.268784 -0.122194 -0.193991 -0.214379 -0.339595 -0.319966 0.351865 5.80923e-05 5.79035e-05 2.65242e-05 9.07376e-07 8.63546e-07 1.5119e-05 0.000117333 0.000114903 1.38179e-05 0.000117333 0.000114903 1.38179e-05 0.00736125 0.00736659 0.00726679
1777369106.539923000 0 1 1 1 1 1 0.245322 0.769829 0.688285 0.0243713 -0.0393379 0.105481 0.736412 0.190647 0.269075 -0.126772 -0.18963 -0.214546 -0.348198 -0.275643 0.366287 5.81748e-05 5.7985e-05 2.65411e-05 9.03537e-07 8.5973e-07 1.51148e-05 0.000117419 0.000114989 1.37977e-05 0.000117419 0.000114989 1.37977e-05 0.00569209 0.00569763 0.00559806
1777369106.542290000 0 1 1 1 1 1 0.247062 0.770278 0.688923 0.0240067 -0.0397306 0.104954 0.7353 0.190323 0.269867 -0.130594 -0.185817 -0.216472 -0.392209 -0.223948 0.354446 5.8493e-05 5.82993e-05 2.66064e-05 9.23956e-07 8.80149e-07 1.51343e-05 0.000117928 0.000115496 1.38946e-05 0.000117928 0.000115496 1.38946e-05 0.0105617 0.0105679 0.0104682
1777369106.543527000 0 1 1 1 1 1 0.248453 0.77105 0.686866 0.0237797 -0.0398605 0.104501 0.734796 0.190668 0.268933 -0.13269 -0.177865 -0.21805 -0.506208 -0.228993 0.329184 5.73191e-05 5.71334e-05 2.63592e-05 8.97796e-07 8.54109e-07 1.50887e-05 0.000116279 0.000113901 1.37456e-05 0.000116279 0.000113901 1.37456e-05 0.00470589 0.00471421 0.00461409
1777369106.544733000 0 1 1 1 1 1 0.24933 0.771279 0.687191 0.0235939 -0.0400353 0.104216 0.73392 0.190191 0.269395 -0.133827 -0.17241 -0.217635 -0.549832 -0.26653 0.340913 5.74786e-05 5.7291e-05 2.63922e-05 8.98754e-07 8.55095e-07 1.50887e-05 0.000116483 0.00011411 1.37443e-05 0.000116483 0.00011411 1.37443e-05 0.0050704 0.00508078 0.00497902
1777369106.546235000 0 1 1 1 1 1 0.250432 0.771565 0.687596 0.0233669 -0.040272 0.103899 0.733094 0.189791 0.269908 -0.133827 -0.17241 -0.217635 -0.549832 -0.26653 0.340913 5.76779e-05 5.7488e-05 2.64333e-05 9.24384e-07 8.80681e-07 1.51139e-05 0.000116864 0.000114491 1.38664e-05 0.000116864 0.000114491 1.38664e-05 0.0126529 0.0126632 0.0125615
1777369106.546829000 0 1 1 1 1 1 0.250867 0.771678 0.687757 0.0232772 -0.0403656 0.103773 0.732768 0.189633 0.27011 -0.133827 -0.17241 -0.217635 -0.549832 -0.26653 0.340913 5.77569e-05 5.7566e-05 2.64496e-05 9.50737e-07 9.0699e-07 1.51401e-05 0.00011708 0.000114709 1.39807e-05 0.00011708 0.000114709 1.39807e-05 0.017034 0.0170444 0.0169426
1777369106.550511000 0 1 1 1 1 1 0.253563 0.772374 0.688752 0.0227166 -0.0409261 0.102999 0.730897 0.18828 0.271119 -0.134367 -0.170147 -0.213863 -0.533725 -0.305138 0.316061 5.82491e-05 5.80523e-05 2.65508e-05 1.35268e-06 1.30831e-06 1.55405e-05 0.000119361 0.000116996 1.5624e-05 0.000119361 0.000116996 1.5624e-05 0.0464982 0.0465099 0.0464065
1777369106.551203000 0 1 1 1 1 1 0.25408 0.772511 0.688935 0.0226621 -0.041008 0.102944 0.732704 0.187849 0.270282 -0.127818 -0.165417 -0.194322 -0.266954 -0.326031 0.193216 5.83421e-05 5.81441e-05 2.65698e-05 9.09571e-07 8.65975e-07 1.5097e-05 0.000117717 0.000115336 1.38604e-05 0.000117717 0.000115336 1.38604e-05 0.00783045 0.0078379 0.00773841
1777369106.552390000 0 1 1 1 1 1 0.25495 0.772734 0.689256 0.0224909 -0.0411878 0.10272 0.732388 0.187462 0.270512 -0.127818 -0.165417 -0.194322 -0.266954 -0.326031 0.193216 5.85019e-05 5.8302e-05 2.66026e-05 9.26752e-07 8.83121e-07 1.51138e-05 0.000118025 0.000115642 1.39623e-05 0.000118025 0.000115642 1.39623e-05 0.0119912 0.0119987 0.0118992
1777369106.553867000 0 1 1 1 1 1 0.254711 0.773725 0.687653 0.0222148 -0.0414861 0.10235 0.730508 0.18786 0.269787 -0.127863 -0.165411 -0.194335 -0.2678 -0.325438 0.193195 5.73597e-05 5.71676e-05 2.63621e-05 9.49842e-07 9.06207e-07 1.51173e-05 0.000116656 0.00011432 1.4049e-05 0.000116656 0.00011432 1.4049e-05 0.0152457 0.0152531 0.0151542
1777369106.554978000 0 1 1 1 1 1 0.255522 0.773933 0.687953 0.0220546 -0.0416544 0.102141 0.730211 0.187499 0.270002 -0.127863 -0.165411 -0.194335 -0.2678 -0.325438 0.193195 5.75068e-05 5.73129e-05 2.63924e-05 1.00811e-06 9.64364e-07 1.51753e-05 0.000117121 0.000114784 1.43235e-05 0.000117121 0.000114784 1.43235e-05 0.0228543 0.0228618 0.0227629
1777369106.555831000 0 1 1 1 1 1 0.256145 0.774093 0.688183 0.0219316 -0.0417837 0.10198 0.729982 0.187221 0.270167 -0.127863 -0.165411 -0.194335 -0.2678 -0.325438 0.193195 5.762e-05 5.74247e-05 2.64158e-05 1.09121e-06 1.04732e-06 1.52581e-05 0.000117635 0.000115297 1.46905e-05 0.000117635 0.000115297 1.46905e-05 0.030559 0.0305665 0.0304676
1777369106.556874000 0 1 1 1 1 1 0.256891 0.774298 0.688462 0.0217301 -0.041914 0.101692 0.72906 0.188087 0.26963 -0.133909 -0.162424 -0.200631 -0.33204 -0.19972 0.114993 5.77586e-05 5.75617e-05 2.64443e-05 1.03576e-06 9.92061e-07 1.52021e-05 0.000117502 0.000115155 1.4387e-05 0.000117502 0.000115155 1.4387e-05 0.0269169 0.0269214 0.0268263
1777369106.557811000 0 1 1 1 1 1 0.257574 0.774474 0.688715 0.0215897 -0.0420527 0.10151 0.728749 0.1879 0.269738 -0.133909 -0.162424 -0.200631 -0.33204 -0.19972 0.114993 5.78835e-05 5.76851e-05 2.647e-05 1.18104e-06 1.1371e-06 1.53471e-05 0.000118271 0.000115923 1.49962e-05 0.000118271 0.000115923 1.49962e-05 0.0375808 0.0375853 0.0374902
1777369106.560605000 0 1 1 1 1 1 0.259583 0.775009 0.689464 0.0211248 -0.042479 0.10082 0.726472 0.188713 0.26915 -0.138009 -0.163693 -0.209236 -0.440436 -0.0867887 0.0388214 5.82574e-05 5.80544e-05 2.65468e-05 1.39483e-06 1.35056e-06 1.55595e-05 0.000119573 0.000117234 1.58407e-05 0.000119573 0.000117234 1.58407e-05 0.0412346 0.0412407 0.041146
1777369106.561876000 0 1 1 1 1 1 0.260499 0.775241 0.689803 0.0208699 -0.0426674 0.100526 0.724942 0.187623 0.268447 -0.14411 -0.164138 -0.211681 -0.538175 -0.186156 -0.0377051 5.84281e-05 5.82232e-05 2.65818e-05 9.66643e-07 9.23142e-07 1.51307e-05 0.000118079 0.000115775 1.41726e-05 0.000118079 0.000115775 1.41726e-05 0.0164076 0.0164193 0.016323
1777369106.562897000 0 1 1 1 1 1 0.258872 0.775005 0.688218 0.0207107 -0.0429692 0.100258 0.721709 0.186996 0.26748 -0.144196 -0.164169 -0.211685 -0.539652 -0.186327 -0.0377852 5.72273e-05 5.70311e-05 2.63291e-05 9.94029e-07 9.50528e-07 1.51385e-05 0.000116634 0.000114382 1.42678e-05 0.000116634 0.000114382 1.42678e-05 0.0172599 0.0172715 0.0171758
1777369106.563965000 0 1 1 1 1 1 0.259647 0.775205 0.688504 0.0205194 -0.0431302 0.100073 0.722086 0.18669 0.26745 -0.147101 -0.164771 -0.204831 -0.40997 -0.201323 -0.0363399 5.73683e-05 5.71705e-05 2.63582e-05 9.02424e-07 8.59079e-07 1.50466e-05 0.000116363 0.000114113 1.38218e-05 0.000116363 0.000114113 1.38218e-05 0.00681181 0.00682522 0.00672786
1777369106.564992000 0 1 1 1 1 1 0.260391 0.775397 0.688779 0.0203542 -0.0432717 0.0998512 0.722068 0.18672 0.267569 -0.146676 -0.162483 -0.203301 -0.354622 -0.170317 -0.0151074 5.75042e-05 5.73047e-05 2.63863e-05 9.02618e-07 8.59266e-07 1.50459e-05 0.000116504 0.000114251 1.37936e-05 0.000116504 0.000114251 1.37936e-05 0.00662152 0.00663286 0.00653739
1777369106.566035000 0 1 1 1 1 1 0.261144 0.775592 0.689058 0.0201849 -0.0434251 0.0996465 0.721698 0.186542 0.267554 -0.146676 -0.162483 -0.203301 -0.354622 -0.170317 -0.0151074 5.76426e-05 5.74414e-05 2.64148e-05 9.23287e-07 8.79902e-07 1.50663e-05 0.000116776 0.000114526 1.3894e-05 0.000116776 0.000114526 1.3894e-05 0.0122952 0.0123066 0.0122111
1777369106.566851000 0 1 1 1 1 1 0.261728 0.775746 0.689277 0.0200474 -0.0435138 0.0994388 0.721616 0.186863 0.267554 -0.147922 -0.15638 -0.204937 -0.322799 -0.107593 -0.0133878 5.7751e-05 5.75486e-05 2.64372e-05 9.15698e-07 8.72332e-07 1.5058e-05 0.000116864 0.000114613 1.38482e-05 0.000116864 0.000114613 1.38482e-05 0.00929887 0.00930876 0.00921468
1777369106.567944000 0 1 1 1 1 1 0.262516 0.77595 0.68957 0.0198694 -0.0436679 0.0992225 0.721263 0.186745 0.26754 -0.147922 -0.15638 -0.204937 -0.322799 -0.107593 -0.0133878 5.78967e-05 5.76925e-05 2.64671e-05 9.43499e-07 9.00078e-07 1.50855e-05 0.000117172 0.000114923 1.39758e-05 0.000117172 0.000114923 1.39758e-05 0.0149582 0.0149681 0.014874
1777369106.569014000 0 1 1 1 1 1 0.263278 0.776152 0.689856 0.0196399 -0.0438006 0.0988893 0.72049 0.187529 0.267338 -0.158126 -0.153836 -0.218639 -0.389142 0.0339279 -0.0440256 5.80396e-05 5.78337e-05 2.64965e-05 9.06631e-07 8.63364e-07 1.50477e-05 0.00011717 0.000114929 1.38072e-05 0.00011717 0.000114929 1.38072e-05 0.00685739 0.00686703 0.00677454
1777369106.572112000 0 1 1 1 1 1 0.265509 0.776733 0.690684 0.019105 -0.0442267 0.0982355 0.719284 0.187634 0.267202 -0.158126 -0.153836 -0.218639 -0.389142 0.0339279 -0.0440256 5.84554e-05 5.82445e-05 2.65817e-05 1.01467e-06 9.71226e-07 1.5155e-05 0.000118156 0.000115924 1.42855e-05 0.000118156 0.000115924 1.42855e-05 0.0240148 0.0240244 0.0239319
1777369106.572850000 0 1 1 1 1 1 0.266039 0.776871 0.690881 0.0189776 -0.0443282 0.0980798 0.718997 0.187659 0.267169 -0.158126 -0.153836 -0.218639 -0.389142 0.0339279 -0.0440256 5.85549e-05 5.83427e-05 2.6602e-05 1.09711e-06 1.05352e-06 1.52373e-05 0.00011862 0.000116391 1.46287e-05 0.00011862 0.000116391 1.46287e-05 0.0312465 0.0312562 0.0311637
1777369106.573852000 0 1 1 1 1 1 0.26676 0.777059 0.691148 0.0188047 -0.0444661 0.0978683 0.718607 0.187693 0.267125 -0.158126 -0.153836 -0.218639 -0.389142 0.0339279 -0.0440256 5.86903e-05 5.84765e-05 2.66296e-05 1.2805e-06 1.23656e-06 1.54204e-05 0.000119538 0.000117311 1.53817e-05 0.000119538 0.000117311 1.53817e-05 0.0430045 0.0430141 0.0429216
1777369106.574820000 0 1 1 1 1 1 0.267455 0.777241 0.691407 0.0186376 -0.0445994 0.0976641 0.718231 0.187726 0.267083 -0.158126 -0.153836 -0.218639 -0.389142 0.0339279 -0.0440256 5.88214e-05 5.8606e-05 2.66564e-05 1.56647e-06 1.52196e-06 1.57062e-05 0.000120861 0.000118637 1.65454e-05 0.000120861 0.000118637 1.65454e-05 0.0564812 0.0564909 0.0563984
1777369106.576314000 0 1 1 1 1 1 0.268156 0.778601 0.689924 0.0183846 -0.0447412 0.0970857 0.716041 0.189021 0.266205 -0.149374 -0.144604 -0.222625 -0.521254 0.0287701 -0.0281149 5.76753e-05 5.74683e-05 2.64159e-05 9.98085e-07 9.54765e-07 1.51185e-05 0.00011708 0.000114926 1.42507e-05 0.00011708 0.000114926 1.42507e-05 0.0194924 0.0195039 0.0194107
1777369106.577551000 0 1 1 1 1 1 0.269042 0.778835 0.690253 0.0181832 -0.0449014 0.0968194 0.715396 0.189057 0.26617 -0.149374 -0.144604 -0.222625 -0.521254 0.0287701 -0.0281149 5.78399e-05 5.7631e-05 2.64498e-05 1.06395e-06 1.02048e-06 1.5184e-05 0.000117586 0.000115438 1.45569e-05 0.000117586 0.000115438 1.45569e-05 0.0245903 0.0246018 0.0245086
1777369106.578901000 0 1 1 1 1 1 0.270009 0.779091 0.690614 0.0180808 -0.0449836 0.096498 0.715271 0.189427 0.266494 -0.135343 -0.131056 -0.226608 -0.449468 0.0700148 0.0167829 5.80201e-05 5.7809e-05 2.64868e-05 9.22456e-07 8.79343e-07 1.50423e-05 0.000117192 0.000115062 1.39442e-05 0.000117192 0.000115062 1.39442e-05 0.0122368 0.012252 0.0121551
1777369106.579993000 0 1 1 1 1 1 0.270792 0.7793 0.690907 0.0180376 -0.0450188 0.0962285 0.715678 0.189942 0.266961 -0.114232 -0.11068 -0.232546 -0.317961 0.134592 0.0822552 5.81662e-05 5.79534e-05 2.65168e-05 9.07342e-07 8.64423e-07 1.50264e-05 0.000117247 0.000115124 1.38218e-05 0.000117247 0.000115124 1.38218e-05 0.00671745 0.00673087 0.00663524
1777369106.581465000 0 1 1 1 1 1 0.271845 0.779579 0.6913 0.0178544 -0.0451649 0.0958944 0.71521 0.19014 0.267082 -0.114232 -0.11068 -0.232546 -0.317961 0.134592 0.0822552 5.83638e-05 5.81486e-05 2.65572e-05 9.29314e-07 8.86323e-07 1.50481e-05 0.000117593 0.00011548 1.39296e-05 0.000117593 0.00011548 1.39296e-05 0.0121057 0.0121191 0.0120235
1777369106.582159000 0 1 1 1 1 1 0.270155 0.781102 0.689618 0.017739 -0.0452943 0.0954992 0.712867 0.192438 0.266134 -0.0998627 -0.0958181 -0.240476 -0.249238 0.232031 0.0682998 5.71214e-05 5.6916e-05 2.6296e-05 8.97962e-07 8.55174e-07 1.49972e-05 0.000115817 0.000113754 1.37472e-05 0.000115817 0.000113754 1.37472e-05 0.00543634 0.00544787 0.00535417
1777369106.583000000 0 1 1 1 1 1 0.270747 0.781268 0.689842 0.017671 -0.045333 0.0952108 0.712397 0.192896 0.266256 -0.0946805 -0.0874543 -0.248936 -0.291765 0.275889 0.0796934 5.72321e-05 5.70254e-05 2.63189e-05 8.9718e-07 8.54492e-07 1.49952e-05 0.000115934 0.000113879 1.37349e-05 0.000115934 0.000113879 1.37349e-05 0.00566172 0.00567213 0.00557982
1777369106.583830000 0 1 1 1 1 1 0.271339 0.781428 0.690063 0.0175858 -0.0453978 0.095008 0.712154 0.193125 0.266322 -0.0946805 -0.0874543 -0.248936 -0.291765 0.275889 0.0796934 5.73417e-05 5.71337e-05 2.63416e-05 9.08028e-07 8.65311e-07 1.50059e-05 0.00011612 0.00011407 1.37887e-05 0.00011612 0.00011407 1.37887e-05 0.00948967 0.00950007 0.00940776
1777369106.588181000 0 1 1 1 1 1 0.274415 0.782284 0.691226 0.0172318 -0.0456226 0.0937154 0.709449 0.194688 0.267088 -0.0833409 -0.0713948 -0.264023 -0.445548 0.308124 0.126346 5.79193e-05 5.77044e-05 2.64605e-05 1.09314e-06 1.05014e-06 1.51894e-05 0.00011757 0.000115564 1.45516e-05 0.00011757 0.000115564 1.45516e-05 0.0311139 0.0311253 0.031032
1777369106.588809000 0 1 1 1 1 1 0.274861 0.782406 0.691393 0.0171754 -0.0456623 0.0935522 0.709169 0.194881 0.267167 -0.0833409 -0.0713948 -0.264023 -0.445548 0.308124 0.126346 5.80032e-05 5.77873e-05 2.64777e-05 1.20712e-06 1.16388e-06 1.53033e-05 0.000118134 0.000116134 1.50158e-05 0.000118134 0.000116134 1.50158e-05 0.0386631 0.0386745 0.0385812
1777369106.589802000 0 1 1 1 1 1 0.275565 0.7826 0.691659 0.0170863 -0.0457252 0.0932941 0.708727 0.195187 0.267292 -0.0833409 -0.0713948 -0.264023 -0.445548 0.308124 0.126346 5.8136e-05 5.79185e-05 2.65049e-05 1.48008e-06 1.43626e-06 1.55761e-05 0.000119398 0.000117406 1.61211e-05 0.000119398 0.000117406 1.61211e-05 0.0523887 0.0524001 0.0523068
1777369106.592222000 0 1 1 1 1 1 0.277278 0.783073 0.692306 0.0168693 -0.0458785 0.0926651 0.707649 0.195933 0.267598 -0.0833409 -0.0713948 -0.264023 -0.445548 0.308124 0.126346 5.84612e-05 5.82398e-05 2.65716e-05 2.86877e-06 2.82201e-06 1.69645e-05 0.000125373 0.000123401 2.1709e-05 0.000125373 0.000123401 2.1709e-05 0.0950145 0.095026 0.0949327
1777369106.592861000 0 1 1 1 1 1 0.277717 0.783203 0.692475 0.017115 -0.0457169 0.0922712 0.705696 0.194516 0.267307 -0.0567967 -0.0504841 -0.269561 -0.581214 0.167667 0.0951907 5.85471e-05 5.83248e-05 2.65891e-05 1.91656e-06 1.87188e-06 1.60118e-05 0.000121673 0.000119718 1.79067e-05 0.000121673 0.000119718 1.79067e-05 0.057115 0.057128 0.0570327
1777369106.593822000 0 1 1 1 1 1 0.278395 0.78339 0.692732 0.0170561 -0.0457602 0.0920148 0.705138 0.194677 0.267399 -0.0567967 -0.0504841 -0.269561 -0.581214 0.167667 0.0951907 5.86769e-05 5.84531e-05 2.66156e-05 2.19945e-06 2.15413e-06 1.62946e-05 0.000122977 0.000121031 1.90567e-05 0.000122977 0.000121031 1.90567e-05 0.0661915 0.0662045 0.0661093
1777369106.594856000 0 1 1 1 1 1 0.279121 0.783587 0.693006 0.0172688 -0.0456705 0.0916729 0.704008 0.194051 0.267061 -0.034546 -0.0367973 -0.273865 -0.625898 0.0999513 0.0583497 5.88168e-05 5.85912e-05 2.66439e-05 1.00455e-06 9.62333e-07 1.51002e-05 0.000118522 0.00011659 1.44169e-05 0.000118522 0.00011659 1.44169e-05 0.0209334 0.0209518 0.0208505
1777369106.595916000 0 1 1 1 1 1 0.280178 0.784267 0.691382 0.0171866 -0.0456865 0.0913435 0.703771 0.194731 0.266162 -0.034519 -0.0367896 -0.273871 -0.626045 0.0999359 0.0580949 5.76134e-05 5.73975e-05 2.6392e-05 1.00765e-06 9.65435e-07 1.50842e-05 0.000116961 0.000115085 1.43971e-05 0.000116961 0.000115085 1.43971e-05 0.0193197 0.0193381 0.0192335
1777369106.596891000 0 1 1 1 1 1 0.280864 0.784457 0.691641 0.0171498 -0.0457192 0.0910782 0.703161 0.194828 0.266219 -0.034519 -0.0367896 -0.273871 -0.626045 0.0999359 0.0580949 5.77429e-05 5.75255e-05 2.64186e-05 1.09963e-06 1.0572e-06 1.51761e-05 0.000117533 0.000115667 1.48128e-05 0.000117533 0.000115667 1.48128e-05 0.028655 0.0286734 0.0285687
1777369106.597873000 0 1 1 1 1 1 0.281567 0.784661 0.691902 0.017286 -0.0456739 0.0907554 0.703949 0.196073 0.266218 -0.0168772 -0.0268612 -0.277258 -0.514338 0.190369 0.0534934 5.78736e-05 5.76547e-05 2.64455e-05 1.04054e-06 9.98427e-07 1.51165e-05 0.00011732 0.00011546 1.44386e-05 0.00011732 0.00011546 1.44386e-05 0.0200311 0.0200503 0.0199449
1777369106.598996000 0 1 1 1 1 1 0.282357 0.784881 0.692201 0.0172643 -0.0457022 0.0904451 0.703372 0.196287 0.266278 -0.0168772 -0.0268612 -0.277258 -0.514338 0.190369 0.0534934 5.80235e-05 5.78028e-05 2.64762e-05 1.12569e-06 1.08338e-06 1.52016e-05 0.000117875 0.000116025 1.48119e-05 0.000117875 0.000116025 1.48119e-05 0.0283582 0.0283774 0.0282719
1777369106.599894000 0 1 1 1 1 1 0.282989 0.785058 0.69244 0.017247 -0.0457249 0.0901968 0.70291 0.196458 0.266326 -0.0168772 -0.0268612 -0.277258 -0.514338 0.190369 0.0534934 5.81437e-05 5.79216e-05 2.65009e-05 1.24332e-06 1.20075e-06 1.53192e-05 0.000118518 0.000116677 1.531e-05 0.000118518 0.000116677 1.531e-05 0.0370349 0.0370541 0.0369487
1777369106.601333000 0 1 1 1 1 1 0.283996 0.785355 0.692827 0.0174389 -0.0456181 0.0896781 0.701939 0.198728 0.267052 0.00531157 -0.00941872 -0.286431 -0.536347 0.387628 0.118057 5.83367e-05 5.81123e-05 2.65404e-05 1.16452e-06 1.12241e-06 1.52405e-05 0.000118399 0.000116572 1.49691e-05 0.000118399 0.000116572 1.49691e-05 0.0279717 0.0279887 0.0278855
1777369106.602026000 0 1 1 1 1 1 0.283325 0.787682 0.691369 0.0173108 -0.045654 0.0893484 0.699549 0.202122 0.266677 0.00853767 -0.00534842 -0.289359 -0.635892 0.465136 0.167985 5.70949e-05 5.68808e-05 2.62794e-05 9.38126e-07 8.96863e-07 1.4995e-05 0.000115785 0.000114031 1.39624e-05 0.000115785 0.000114031 1.39624e-05 0.00529066 0.00530818 0.00520438
1777369106.602853000 0 1 1 1 1 1 0.283903 0.787849 0.69159 0.0173174 -0.045659 0.0891088 0.699023 0.202507 0.266816 0.00853767 -0.00534842 -0.289359 -0.635892 0.465136 0.167985 5.72038e-05 5.69884e-05 2.63019e-05 9.43504e-07 9.02245e-07 1.50004e-05 0.00011596 0.000114217 1.40077e-05 0.00011596 0.000114217 1.40077e-05 0.00731142 0.00732894 0.00722514
1777369106.603828000 0 1 1 1 1 1 0.284585 0.788047 0.69185 0.0173253 -0.045665 0.0888263 0.698403 0.20296 0.266979 0.00853767 -0.00534842 -0.289359 -0.635892 0.465136 0.167985 5.73324e-05 5.71155e-05 2.63285e-05 9.58636e-07 9.17365e-07 1.50155e-05 0.000116205 0.000114475 1.40994e-05 0.000116205 0.000114475 1.40994e-05 0.0116453 0.0116628 0.011559
1777369106.605042000 0 1 1 1 1 1 0.285432 0.788294 0.692174 0.017335 -0.0456724 0.0884746 0.697631 0.203525 0.267183 0.00853767 -0.00534842 -0.289359 -0.635892 0.465136 0.167985 5.74929e-05 5.72742e-05 2.63616e-05 1.0095e-06 9.68143e-07 1.50664e-05 0.000116644 0.000114928 1.43464e-05 0.000116644 0.000114928 1.43464e-05 0.0199948 0.0200123 0.0199086
1777369106.605996000 0 1 1 1 1 1 0.286099 0.788482 0.692424 0.0174417 -0.0456363 0.0881669 0.697013 0.202506 0.26632 0.0224554 0.00179971 -0.285671 -0.636541 0.295195 0.0503574 5.76194e-05 5.73992e-05 2.63876e-05 9.74588e-07 9.33334e-07 1.5031e-05 0.000116578 0.00011489 1.41339e-05 0.000116578 0.00011489 1.41339e-05 0.0146368 0.0146565 0.0145499
1777369106.606825000 0 1 1 1 1 1 0.286677 0.78865 0.692645 0.0174604 -0.0456364 0.0879292 0.696485 0.20275 0.266362 0.0224554 0.00179971 -0.285671 -0.636541 0.295195 0.0503574 5.77295e-05 5.75081e-05 2.64103e-05 1.01832e-06 9.76979e-07 1.50747e-05 0.000116904 0.000115227 1.43286e-05 0.000116904 0.000115227 1.43286e-05 0.0208482 0.0208678 0.0207613
1777369106.608675000 0 1 1 1 1 1 0.287965 0.789017 0.693132 0.0175966 -0.0455982 0.0873945 0.695348 0.201268 0.265049 0.0355981 0.00847333 -0.282163 -0.631175 0.0463553 -0.121615 5.7976e-05 5.77515e-05 2.64609e-05 9.7246e-07 9.31397e-07 1.50269e-05 0.000116974 0.000115302 1.41016e-05 0.000116974 0.000115302 1.41016e-05 0.0135486 0.013569 0.013464
1777369106.610037000 0 1 1 1 1 1 0.288912 0.789304 0.69349 0.0177055 -0.045564 0.086995 0.694549 0.201486 0.264292 0.0455053 0.0137348 -0.282601 -0.621663 0.0651321 -0.210746 5.81581e-05 5.79314e-05 2.64982e-05 9.57938e-07 9.16974e-07 1.50115e-05 0.000117144 0.000115475 1.4053e-05 0.000117144 0.000115475 1.4053e-05 0.0106912 0.0107109 0.0106075
1777369106.610886000 0 1 1 1 1 1 0.289501 0.789475 0.693715 0.017745 -0.0455558 0.0867533 0.694022 0.201542 0.264113 0.0455053 0.0137348 -0.282601 -0.621663 0.0651321 -0.210746 5.82719e-05 5.80439e-05 2.65215e-05 9.81081e-07 9.4008e-07 1.50347e-05 0.000117389 0.000115727 1.41621e-05 0.000117389 0.000115727 1.41621e-05 0.0152508 0.0152705 0.0151671
